Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
1329,Ca0.95Ti0.97O3Eu0.05Al0.03,Ca0.95Ti0.97O3,Eu3+,0.05,Al3+,0.03,298,616,0.617,0.383,7,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1330,Ca0.95Ti0.95O3Eu0.05Al0.05,Ca0.95Ti0.95O3,Eu3+,0.05,Al3+,0.05,298,616,0.609,0.39,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1331,Ca9NaZnP7O28Eu0.018,Ca9NaZnP7O28,Eu3+,0.018,,,298,616,0.326,0.225,,,,378,378,,,,616,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1332,Ca9NaZnP7O28Eu0.036,Ca9NaZnP7O28,Eu3+,0.036,,,298,616,0.293,0.241,,,,378,378,,,,616,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1333,Ca9NaZnP7O28Eu0.054,Ca9NaZnP7O28,Eu3+,0.054,,,298,616,0.368,0.265,,,,378,378,,,,616,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1334,Ca9NaZnP7O28Eu0.072,Ca9NaZnP7O28,Eu3+,0.072,,,298,616,0.455,0.282,,,,378,378,,,,616,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1335,Ca9NaZnP7O28Eu0.09,Ca9NaZnP7O28,Eu3+,0.09,,,298,616,0.542,0.314,,,,378,378,,,,616,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1336,Ca9NaZnP7O28Eu0.072Tb0.027,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.027,298,616,0.439,0.309,,,,378,,,,2632500,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1337,Ca9NaZnP7O28Eu0.072Tb0.054,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.054,298,616,0.427,0.345,,,,378,,,,2439100,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1338,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,298,616,0.401,0.361,,,500,378,,,,2312300,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1339,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,325,616,,,,,,378,,,,2059000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1340,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,350,616,,,,,,378,,,,2035000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1341,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,375,616,,,,,,378,,,,2056000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1342,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,400,616,,,,,,378,,,,2026000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1343,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,425,616,,,,,,378,,,,2028000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1344,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,450,616,,,,,,378,,,,2049000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1345,Ca9NaZnP7O28Eu0.072Tb0.081,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.081,475,616,,,,,,378,,,,2002000,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
1346,Na0.5Gd0.375MoO4Eu0.125,Na0.5Gd0.375MoO4,Eu3+,0.125,,,298,616,0.652,0.348,,,,394,463,394,,,616,https://doi.org/10.1111/j.1551-2916.2008.02598.x,,,Journal of the American Ceramic Society,2008
1347,Ca0.985TiO3Eu0.01,Ca0.985TiO3,Eu3+,0.01,,,298,616,0.615,0.385,1.9,,,397,,,,790000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1348,Ca0.925TiO3Eu0.05,Ca0.925TiO3,Eu3+,0.05,,,298,616,0.642,0.358,6.8,,,397,,,,780000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1349,Ca0.85TiO3Eu0.1,Ca0.85TiO3,Eu3+,0.1,,,298,616,0.646,0.353,10.6,,,397,,,,760000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1350,Ca0.775TiO3Eu0.15,Ca0.775TiO3,Eu3+,0.15,,,298,616,0.648,0.351,14.1,,,397,397,466,379,750000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1351,Ca0.7TiO3Eu0.2,Ca0.7TiO3,Eu3+,0.2,,,298,616,0.648,0.351,12.7,,,397,,,,710000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1352,Ca0.55TiO3Eu0.3,Ca0.55TiO3,Eu3+,0.3,,,298,616,0.648,0.352,7.3,,,397,,,,610000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1353,Ca0.98TiO3Li0.01Eu0.01,Ca0.98TiO3Li0.01,Eu3+,0.01,,,298,616,0.629,0.371,2,,,397,,,,780000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1354,Ca0.9TiO3Li0.05Eu0.05,Ca0.9TiO3Li0.05,Eu3+,0.05,,,298,616,0.643,0.356,8.3,,,397,,,,770000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1355,Ca0.8TiO3Li0.1Eu0.1,Ca0.8TiO3Li0.1,Eu3+,0.1,,,298,616,0.649,0.351,13.8,,,397,,,,760000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1356,Ca0.7TiO3Li0.15Eu0.15,Ca0.7TiO3Li0.15,Eu3+,0.15,,,298,616,0.651,0.349,19.9,,,397,397,466,379,700000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1357,Ca0.6TiO3Li0.2Eu0.2,Ca0.6TiO3Li0.2,Eu3+,0.2,,,298,616,0.652,0.348,18.5,,,397,,,,630000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1358,Ca0.4TiO3Li0.3Eu0.3,Ca0.4TiO3Li0.3,Eu3+,0.3,,,298,616,0.652,0.348,11.2,,,397,,,,410000,616,https://doi.org/10.1111/j.1551-2916.2011.04967.x,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Journal of the American Ceramic Society,2011
1359,Ca2Lu0.8NbO6Eu0.2,Ca2Lu0.8NbO6,Eu3+,0.2,,,298,616,0.6649,0.3349,,,,396,396,466,383,550000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1360,Ca2Lu0.7NbO6Eu0.3,Ca2Lu0.7NbO6,Eu3+,0.3,,,298,616,0.6669,0.3328,,,,396,396,466,383,526000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1361,Ca2Lu0.6NbO6Eu0.4,Ca2Lu0.6NbO6,Eu3+,0.4,,,298,616,0.669,0.3308,66,,500,396,396,466,383,473000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1362,Ca2Lu0.5NbO6Eu0.5,Ca2Lu0.5NbO6,Eu3+,0.5,,,298,616,0.6694,0.3304,,,,396,396,466,383,395000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1363,Ca2Lu0.4NbO6Eu0.6,Ca2Lu0.4NbO6,Eu3+,0.6,,,298,616,0.6695,0.3302,,,,396,396,466,383,308000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1364,Ca2Lu0.3NbO6Eu0.7,Ca2Lu0.3NbO6,Eu3+,0.7,,,298,616,0.6697,0.33,,,,396,396,466,383,217000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1365,Ca2Lu0.2NbO6Eu0.8,Ca2Lu0.2NbO6,Eu3+,0.8,,,298,616,0.6697,0.3301,,,,396,396,466,383,151000,616,https://doi.org/10.1016/j.jlumin.2020.117373,mp-1214029,,Journal of Luminescence,2020
1366,BaLa1.91WO7Eu0.09,BaLa1.91WO7,Eu3+,0.09,,,298,616,0.648,0.349,,,,394,394,466,534,492000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1367,BaLa1.905WO7Eu0.09Bi0.005,BaLa1.905WO7,Eu3+,0.09,Bi3+,0.005,298,616,,,,,,394,394,466,534,501000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1368,BaLa1.9WO7Eu0.09Bi0.01,BaLa1.9WO7,Eu3+,0.09,Bi3+,0.01,298,616,0.655,0.344,29,,,394,394,466,534,508000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1369,BaLa1.89WO7Eu0.09Bi0.02,BaLa1.89WO7,Eu3+,0.09,Bi3+,0.02,298,616,,,,,,394,394,466,534,500000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1370,BaLa1.88WO7Eu0.09Bi0.03,BaLa1.88WO7,Eu3+,0.09,Bi3+,0.03,298,616,,,,,,394,394,466,534,491000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1371,BaLa1.87WO7Eu0.09Bi0.04,BaLa1.87WO7,Eu3+,0.09,Bi3+,0.04,298,616,,,,,,394,394,466,534,486000,616,https://doi.org/10.1016/j.jlumin.2016.11.003,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Journal of Luminescence,2017
1372,Ba2Lu4.88La0.02B5O17Eu0.1,Ba2Lu4.88La0.02B5O17,Eu3+,0.1,,,298,616,,,,,,396,396,,,1325000,616,https://doi.org/10.1039/C8RA06457A,,,RSC Advances,2018
1373,Ba2Lu4.68La0.02B5O17Eu0.3,Ba2Lu4.68La0.02B5O17,Eu3+,0.3,,,298,616,,,,,,396,396,,,1372000,616,https://doi.org/10.1039/C8RA06457A,,,RSC Advances,2018
1374,Ba2Lu4.48La0.02B5O17Eu0.5,Ba2Lu4.48La0.02B5O17,Eu3+,0.5,,,298,616,0.643,0.356,27.1,,385,396,396,,,1409000,616,https://doi.org/10.1039/C8RA06457A,,,RSC Advances,2018
1375,Ba2Lu4.38La0.02B5O17Eu0.6,Ba2Lu4.38La0.02B5O17,Eu3+,0.6,,,298,616,,,,,,396,396,,,1455000,616,https://doi.org/10.1039/C8RA06457A,,,RSC Advances,2018
1376,Ba2Lu4.28La0.02B5O17Eu0.7,Ba2Lu4.28La0.02B5O17,Eu3+,0.7,,,298,616,,,,,,396,396,,,1524000,616,https://doi.org/10.1039/C8RA06457A,,,RSC Advances,2018
