Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
616,Ba3La0.99KP3O12FTb0.01,Ba3La0.99KP3O12F,Tb3+,0.01,,,298,549,0.21,0.196,,,,225,225,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
617,Ba3La0.99KP3O12FTb0.01,Ba3La0.99KP3O12F,Tb3+,0.01,,,298,549,,,,,,374,225,,,5640,419,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
618,Ba3La0.97KP3O12FTb0.03,Ba3La0.97KP3O12F,Tb3+,0.03,,,298,549,0.226,0.251,,,,225,224,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
619,Ba3La0.95KP3O12FTb0.05,Ba3La0.95KP3O12F,Tb3+,0.05,,,298,549,0.25,0.323,,,,225,226,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
620,Ba3La0.9KP3O12FTb0.1,Ba3La0.9KP3O12F,Tb3+,0.1,,,298,549,0.28,0.421,,,,225,227,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
621,Ba3La0.85KP3O12FTb0.15,Ba3La0.85KP3O12F,Tb3+,0.15,,,298,549,0.296,0.474,,,,225,228,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
622,Ba3La0.8KP3O12FTb0.2,Ba3La0.8KP3O12F,Tb3+,0.2,,,298,549,0.306,0.504,,,,225,229,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
623,Ba3La0.7KP3O12FTb0.3,Ba3La0.7KP3O12F,Tb3+,0.3,,,298,549,0.314,0.534,,,,225,230,374,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
624,Ba3La0.6KP3O12FTb0.4,Ba3La0.6KP3O12F,Tb3+,0.4,,,298,549,0.319,0.549,,,,225,374,232,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
625,Ba3La0.6KP3O12FTb0.4,Ba3La0.6KP3O12F,Tb3+,0.4,,,298,549,,,,,,374,374,232,,906000,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
626,Ba3La0.5KP3O12FTb0.5,Ba3La0.5KP3O12F,Tb3+,0.5,,,298,549,0.321,0.554,,,,225,374,232,,,549,https://doi.org/10.1016/j.materresbull.2015.12.008,,,Materials Research Bulletin,2016
627,Ba3In3.92P6O24Tb0.02,Ba3In3.92P6O24,Tb3+,0.02,,,298,549,0.2697,0.4224,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
628,Ba3In3.88P6O24Tb0.03,Ba3In3.88P6O24,Tb3+,0.03,,,298,549,0.2859,0.4829,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
629,Ba3In3.84P6O24Tb0.04,Ba3In3.84P6O24,Tb3+,0.04,,,298,549,0.2929,0.509,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
630,Ba3In3.80P6O24Tb0.05,Ba3In3.80P6O24,Tb3+,0.05,,,298,549,0.2991,0.5324,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
631,Ba3In3.76P6O24Tb0.06,Ba3In3.76P6O24,Tb3+,0.06,,,298,549,0.3031,0.5489,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
632,Ba3In3.68P6O24Tb0.08,Ba3In3.68P6O24,Tb3+,0.08,,,298,549,0.3061,0.5596,,,,231,231,,,,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
633,Ba3In3.9P6O24Eu0.01Tb0.015,Ba3In3.9P6O24,Eu3+,0.01,Tb3+,0.015,298,549,0.359,0.3926,,,,233,,,,,,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
634,Ba3In3.88P6O24Eu0.01Tb0.02,Ba3In3.88P6O24,Eu3+,0.01,Tb3+,0.02,298,549,0.3497,0.4252,,,,233,,,,,,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
635,Ba3In3.86P6O24Eu0.01Tb0.025,Ba3In3.86P6O24,Eu3+,0.01,Tb3+,0.025,298,549,0.3479,0.4544,,,,233,,,,,,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
636,Ba3In3.9P6O24Tb0.015Eu0.01,Ba3In3.9P6O24,Tb3+,0.015,Eu3+,0.01,298,549,0.3438,0.3956,31.4,,,233,,,,3810000,549,https://doi.org/10.1016/j.jallcom.2019.05.059,,,Journal of Alloys and Compounds,2019
637,La4.5Si3O12NCe0.06Tb0.04,La4.5Si3O12N,Ce3+,0.06,Tb3+,0.04,298,549,0.1952,0.2936,,,,365,,,,81.97,460,https://doi.org/10.1016/j.jlumin.2015.08.030,,,Journal of Luminescence,2016
638,La4.45Si3O12NCe0.06Tb0.05,La4.45Si3O12N,Ce3+,0.06,Tb3+,0.05,298,549,0.2028,0.3144,,,,365,,,,,,https://doi.org/10.1016/j.jlumin.2015.08.030,,,Journal of Luminescence,2016
639,La4.4Si3O12NCe0.06Tb0.06,La4.4Si3O12N,Ce3+,0.06,Tb3+,0.06,298,549,0.2116,0.339,,,,365,,,,61.4,460,https://doi.org/10.1016/j.jlumin.2015.08.030,,,Journal of Luminescence,2016
640,La4.35Si3O12NCe0.06Tb0.07,La4.35Si3O12N,Ce3+,0.06,Tb3+,0.07,298,549,0.2189,0.357,,,,365,,,,,,https://doi.org/10.1016/j.jlumin.2015.08.030,,,Journal of Luminescence,2016
641,La4.3Si3O12NCe0.06Tb0.08,La4.3Si3O12N,Ce3+,0.06,Tb3+,0.08,298,549,0.225,0.3734,,,,365,,,,40.6,460,https://doi.org/10.1016/j.jlumin.2015.08.030,,,Journal of Luminescence,2016
642,Ba2Y1.76P2O12SiCe0.14Tb0.1,Ba2Y1.76P2O12Si,Ce3+,0.14,Tb3+,0.1,298,549,0.186,0.204,75.3,,,365,,,,37.9,409,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
643,Ba2Y1.72P2O12SiCe0.14Tb0.14,Ba2Y1.72P2O12Si,Ce3+,0.14,Tb3+,0.14,298,549,0.192,0.223,89.2,,,365,,,,,,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
644,Ba2Y1.68P2O12SiCe0.14Tb0.18,Ba2Y1.68P2O12Si,Ce3+,0.14,Tb3+,0.18,298,549,0.201,0.262,85,,,365,,,,,,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
645,Ba2Y1.62P2O12SiCe0.14Tb0.24,Ba2Y1.62P2O12Si,Ce3+,0.14,Tb3+,0.24,298,549,0.207,0.285,75.3,,,365,,,,,,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
646,Ba2Y1.56P2O12SiCe0.14Tb0.3,Ba2Y1.56P2O12Si,Ce3+,0.14,Tb3+,0.3,298,549,0.225,0.357,58.9,,570,365,,,,29.3,409,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
647,Ba2Y1.44P2O12SiCe0.14Tb0.42,Ba2Y1.44P2O12Si,Ce3+,0.14,Tb3+,0.42,298,549,0.227,0.367,59.8,,,365,,,,,,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
648,Ca5Zn4V6O24,Ca5Zn4V6O24,,,,,298,550,0.425,0.511,15.9,,358,320,350,,,1714,550,https://doi.org/10.1364/OE.20.004360,,,Optics Express,2012
649,Bi3.95Ti3O12Er0.05,Bi3.95Ti3O12,Er3+,0.05,,,298,550,0.2714,0.7121,,,,488,,,,,550,https://doi.org/10.1016/j.ceramint.2015.01.062,"mp-723064,mp-23427,mp-558277,mp-622198,mp-1179025,mp-23335", icsd-70000 icsd-59796 icsd-159930 icsd-151452 icsd-163544 icsd-87809 icsd-87808 icsd-240210 icsd-87810 icsd-159929 icsd-237194 icsd-151886 icsd-16488 icsd-195919 icsd-195916 icsd-87811 icsd-24735 icsd-195918 icsd-195917,Ceramics International,2015
650,Bi3.9Ti3O12Er0.1,Bi3.9Ti3O12,Er3+,0.1,,,298,550,0.2904,0.6936,,,,488,488,,,,550,https://doi.org/10.1016/j.ceramint.2015.01.062,"mp-723064,mp-23427,mp-558277,mp-622198,mp-1179025,mp-23335", icsd-70000 icsd-59796 icsd-159930 icsd-151452 icsd-163544 icsd-87809 icsd-87808 icsd-240210 icsd-87810 icsd-159929 icsd-237194 icsd-151886 icsd-16488 icsd-195919 icsd-195916 icsd-87811 icsd-24735 icsd-195918 icsd-195917,Ceramics International,2015
651,Bi3.8Ti3O12Er0.2,Bi3.8Ti3O12,Er3+,0.2,,,298,550,0.2931,0.6922,,,,488,488,450,,,550,https://doi.org/10.1016/j.ceramint.2015.01.062,"mp-723064,mp-23427,mp-558277,mp-622198,mp-1179025,mp-23335", icsd-70000 icsd-59796 icsd-159930 icsd-151452 icsd-163544 icsd-87809 icsd-87808 icsd-240210 icsd-87810 icsd-159929 icsd-237194 icsd-151886 icsd-16488 icsd-195919 icsd-195916 icsd-87811 icsd-24735 icsd-195918 icsd-195917,Ceramics International,2015
652,Bi3.7Ti3O12Er0.3,Bi3.7Ti3O12,Er3+,0.3,,,298,550,0.3082,0.6775,,,,488,,,,,550,https://doi.org/10.1016/j.ceramint.2015.01.062,"mp-723064,mp-23427,mp-558277,mp-622198,mp-1179025,mp-23335", icsd-70000 icsd-59796 icsd-159930 icsd-151452 icsd-163544 icsd-87809 icsd-87808 icsd-240210 icsd-87810 icsd-159929 icsd-237194 icsd-151886 icsd-16488 icsd-195919 icsd-195916 icsd-87811 icsd-24735 icsd-195918 icsd-195917,Ceramics International,2015
653,Ba0.32Sr0.6YSi2Al2O2N5Eu0.08,Ba0.32Sr0.6YSi2Al2O2N5,Eu2+,0.08,,,298,550,0.4075,0.529,,,,365,,,,,,https://doi.org/10.1039/C0JM03573D,,,Journal of Materials Chemistry,2011
654,BaLu5.52Si7O24Ce0.18Tb0.3,BaLu5.52Si7O24,Ce3+,0.18,Tb3+,0.3,298,550,0.201,0.25,70,,,350,350,,,28.88,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
655,BaLu5.4Si7O24Ce0.18Tb0.42,BaLu5.4Si7O24,Ce3+,0.18,Tb3+,0.42,298,550,0.215,0.312,70,,,350,350,,,,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
656,BaLu5.22Si7O24Ce0.18Tb0.6,BaLu5.22Si7O24,Ce3+,0.18,Tb3+,0.6,298,550,0.226,0.362,69.7,,,350,350,,,18.5,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
657,BaLu5.02Si7O24Ce0.18Tb0.8,BaLu5.02Si7O24,Ce3+,0.18,Tb3+,0.8,298,550,0.236,0.408,67.2,,,350,350,,,,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
658,BaLu4.82Si7O24Ce0.18Tb1,BaLu4.82Si7O24,Ce3+,0.18,Tb3+,1,298,550,0.247,0.454,61.7,,500,350,350,,,,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
659,BaLu4.62Si7O24Ce0.18Tb1.2,BaLu4.62Si7O24,Ce3+,0.18,Tb3+,1.2,298,550,0.252,0.476,55.2,,,350,350,,,13.77,402,https://doi.org/10.1016/j.dyepig.2016.12.059,,,Dyes and Pigments,2017
660,BaLu1.86Si3O10Ce0.06Tb0.06,BaLu1.86Si3O10,Ce3+,0.06,Tb3+,0.06,298,550,0.19,0.22,66.4,,,365,,,,29.85,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
661,BaLu1.84Si3O10Ce0.06Tb0.1,BaLu1.84Si3O10,Ce3+,0.06,Tb3+,0.1,298,550,0.208,0.293,60.5,,,365,,,,,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
662,BaLu1.8Si3O10Ce0.06Tb0.14,BaLu1.8Si3O10,Ce3+,0.06,Tb3+,0.14,298,550,0.218,0.335,54.1,,,365,,,,,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
663,BaLu1.74Si3O10Ce0.06Tb0.2,BaLu1.74Si3O10,Ce3+,0.06,Tb3+,0.2,298,550,0.236,0.415,50.9,,,365,,,,24.71,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
664,BaLu1.62Si3O10Ce0.06Tb0.32,BaLu1.62Si3O10,Ce3+,0.06,Tb3+,0.32,298,550,0.248,0.466,45.1,,,365,,,,22.29,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
665,BaLu1.5Si3O10Ce0.06Tb0.44,BaLu1.5Si3O10,Ce3+,0.06,Tb3+,0.44,298,550,0.256,0.5,40.9,,,365,,,,18.59,423,https://doi.org/10.1039/C6TC00579A,,,Journal of Materials Chemistry C,2016
666,Na3Bi0.87P2O8Eu0.03Tb0.1,Na3Bi0.87P2O8,Eu2+,0.03,Tb3+,0.1,298,550,0.445,0.497,36.64,,,396,,,,2500000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
667,Na3Bi0.85P2O8Eu0.05Tb0.1,Na3Bi0.85P2O8,Eu2+,0.05,Tb3+,0.1,298,550,0.494,0.457,34.86,,,396,,,,2500000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
668,Na3Bi0.9P2O8Tb0.1,Na3Bi0.9P2O8,Tb3+,0.1,,,298,550,0.311,0.529,41.25,,,377,377,,,,550,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
669,Ca0.94Si2O2N2Ce0.05Eu0.01,Ca0.94Si2O2N2,Ce3+,0.05,Eu2+,0.01,298,550,0.4,0.5,,,,350,,,,,,https://doi.org/10.1111/j.1551-2916.2011.04461.x,mp-556884, icsd-413882,Journal of the American Ceramic Society,2011
670,Ca0.93Si2O2N2Ce0.05Eu0.02,Ca0.93Si2O2N2,Ce3+,0.05,Eu2+,0.02,298,550,0.4,0.52,,,,350,,,,,,https://doi.org/10.1111/j.1551-2916.2011.04461.x,mp-556884, icsd-413882,Journal of the American Ceramic Society,2011
671,Ca0.95Si2O2N2Eu0.05,Ca0.95Si2O2N2,Eu2+,0.05,,,298,550,0.41,0.53,17,,,350,,,,,,https://doi.org/10.1111/j.1551-2916.2011.04461.x,mp-556884, icsd-413882,Journal of the American Ceramic Society,2011
672,KSrSc2P3O12Eu0.03Tb0.07,KSrSc2P3O12,Eu2+,0.03,Tb3+,0.07,298,550,0.178,0.204,44.8,,,300,,,,500.6,445,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
673,KSrSc2P3O12Eu0.03Tb0.1,KSrSc2P3O12,Eu2+,0.03,Tb3+,0.1,298,550,0.185,0.229,39.2,,,300,300,,,482.3,445,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
674,KSrSc2P3O12Eu0.03Tb0.12,KSrSc2P3O12,Eu2+,0.03,Tb3+,0.12,298,550,0.189,0.244,43.2,,,300,,,,452.7,445,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
675,KSrSc2P3O12Eu0.03Tb0.15,KSrSc2P3O12,Eu2+,0.03,Tb3+,0.15,298,550,0.195,0.265,39.4,,,300,,,,424.2,445,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
676,KSrSc2P3O12Eu0.03Tb0.18,KSrSc2P3O12,Eu2+,0.03,Tb3+,0.18,298,550,0.197,0.271,37.6,,,300,,,,395,445,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
677,KSrSc2P3O12Ce0.03Tb0.06,KSrSc2P3O12,Ce3+,0.03,Tb3+,0.06,298,550,0.255,0.429,68.9,,,310,,,,,,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
678,KSrSc2P3O12Ce0.03Tb0.09,KSrSc2P3O12,Ce3+,0.03,Tb3+,0.09,298,550,0.264,0.471,66.8,,,310,,,,,,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
679,KSrSc2P3O12Ce0.03Tb0.12,KSrSc2P3O12,Ce3+,0.03,Tb3+,0.12,298,550,0.268,0.486,77.2,,,310,,,,,,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
680,KSrSc2P3O12Ce0.03Tb0.15,KSrSc2P3O12,Ce3+,0.03,Tb3+,0.15,298,550,0.272,0.502,73.1,,,310,,,,,,https://doi.org/10.1039/C4DT03906H,,,Dalton Transactions,2015
681,Ba2Y1.7P2O12SiTb0.3,Ba2Y1.7P2O12Si,Tb3+,0.3,,,298,550,0.272,0.527,57.3,,,377,,,,1113000,550,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
682,Ba2Y1.68P2O12SiTb0.3Eu0.02,Ba2Y1.68P2O12Si,Tb3+,0.3,Eu3+,0.02,298,550,0.356,0.476,77.5,,,377,,,,978000,550,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
683,Ba2Y1.66P2O12SiTb0.3Eu0.04,Ba2Y1.66P2O12Si,Tb3+,0.3,Eu3+,0.04,298,550,0.387,0.456,65.3,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
684,Ba2Y1.62P2O12SiTb0.3Eu0.08,Ba2Y1.62P2O12Si,Tb3+,0.3,Eu3+,0.08,298,550,0.434,0.419,60.2,,560,377,,,,892000,550,https://doi.org/10.1021/acs.inorgchem.6b01040,,,Inorganic Chemistry,2016
685,KBaSc2P3O12Eu0.04Tb0.03,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.03,298,552,0.165,0.121,32.4,,,300,300,,,400.3,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
686,KBaSc2P3O12Eu0.04Tb0.06,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.06,298,552,0.181,0.209,37.2,,,300,300,,,374.4,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
687,KBaSc2P3O12Eu0.04Tb0.09,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.09,298,552,0.193,0.245,56.4,,,300,300,,,355.5,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
688,KBaSc2P3O12Eu0.04Tb0.12,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.12,298,552,0.204,0.285,57.3,,,300,300,,,329.3,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
689,KBaSc2P3O12Eu0.04Tb0.15,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.15,298,552,0.224,0.344,42.9,,,300,300,,,300.4,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
690,KBaSc2P3O12Eu0.04Tb0.18,KBaSc2P3O12,Eu2+,0.04,Tb3+,0.18,298,552,0.232,0.375,39.7,,,300,300,,,,420,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
691,KBaSc2P3O12Ce0.04Tb0.06,KBaSc2P3O12,Ce3+,0.04,Tb3+,0.06,298,552,0.217,0.312,72.1,,,320,,,,,,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
692,KBaSc2P3O12Ce0.04Tb0.09,KBaSc2P3O12,Ce3+,0.04,Tb3+,0.09,298,552,0.236,0.401,69.4,,,320,,,,,,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
693,KBaSc2P3O12Ce0.04Tb0.12,KBaSc2P3O12,Ce3+,0.04,Tb3+,0.12,298,552,0.248,0.453,66.8,,,320,,,,,,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
694,KBaSc2P3O12Ce0.04Tb0.15,KBaSc2P3O12,Ce3+,0.04,Tb3+,0.15,298,552,0.252,0.476,61.3,,,320,,,,,,https://doi.org/10.1002/cphc.201500387,,,ChemPhysChem,2015
695,Ca2.73Si2O4N2Eu0.09,Ca2.73Si2O4N2,Eu2+,0.09,,,298,553,0.42,0.52,,,,330,,,,,,https://doi.org/10.1364/OE.19.00A331,,,Optics Express,2011
696,CaLaGa3S7Eu0.15,CaLaGa3S7,Eu2+,0.15,,,300,554,0.4,0.58,,,414,405,,,,216,,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
697,CaLaGa3S7Eu0.15,CaLaGa3S7,Eu2+,0.15,,,400,554,,,,,,405,,,,141,554,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
698,CaLaGa3S7Eu0.15,CaLaGa3S7,Eu2+,0.15,,,500,554,,,,,,405,,,,48,554,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
699,Sr0.84Si2O2N2Eu0.16,Sr0.84Si2O2N2,Eu2+,0.16,,,298,554,0.419,0.562,58,,471,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
700,YVO4Er0.05,YVO4,Er3+,0.05,,,298,554,0.241,0.716,56,,,317,317,,,,554,https://doi.org/10.1021/ic100953m,mp-19133, icsd-15604 icsd-107638 icsd-246709 icsd-26894 icsd-78074 icsd-2504 icsd-174549 icsd-246708 icsd-36060,Inorganic Chemistry,2010
701,Ca0.85LaGa3S7Eu0.15,Ca0.85LaGa3S7,Eu2+,0.15,,,300,554,0.4,0.58,,,420,405,,,,216,554,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
702,Ca0.85LaGa3S7Eu0.15,Ca0.85LaGa3S7,Eu2+,0.15,,,400,554,,,,,,405,,,,141,554,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
703,Ca0.85LaGa3S7Eu0.15,Ca0.85LaGa3S7,Eu2+,0.15,,,500,554,,,,,,405,,,,48,554,https://doi.org/10.1016/j.jlumin.2012.05.004,,,Journal of Luminescence,2012
704,Sr0.84Si2N2O2Eu0.16,Sr0.84Si2N2O2,Eu3+,0.16,,,298,554,0.419,0.562,58,,471,450,,,,700,554,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
705,CaSi2N2O2Eu0.02,CaSi2N2O2,Eu2+,0.02,,,298,555,0.419,0.556,76,,440,450,,,,,,https://doi.org/10.1021/cm802394w,mp-556884, icsd-413882,Chemistry of Materials,2008
706,Ca0.98Si2N2O2Eu0.02,Ca0.98Si2N2O2,Eu3+,0.02,,,298,555,0.419,0.556,76,,440,450,,,,,,https://doi.org/10.1021/cm802394w,mp-556884, icsd-413882,Chemistry of Materials,2008
707,KSrGdP2O8Ce0.04Mn0.07,KSrGdP2O8,Ce3+,0.04,Mn2+,0.07,298,555,,,78,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
708,KSrGdP2O8Ce0.04Mn0.12,KSrGdP2O8,Ce3+,0.04,Mn2+,0.12,298,555,,,77,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
709,KSrGdP2O8Ce0.04Mn0.16,KSrGdP2O8,Ce3+,0.04,Mn2+,0.16,298,555,,,80,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
710,KSrGdP2O8Ce0.04Mn0.2,KSrGdP2O8,Ce3+,0.04,Mn2+,0.2,298,555,,,83,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
711,KSrGdP2O8Ce0.04Mn0.25,KSrGdP2O8,Ce3+,0.04,Mn2+,0.25,298,555,,,87,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
712,KSrGdP2O8Ce0.04Mn0.3,KSrGdP2O8,Ce3+,0.04,Mn2+,0.3,298,555,,,85,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
713,Y1.95Mg1.99Al2Si2O12Eu0.01Ce0.05,Y1.95Mg1.99Al2Si2O12,Eu2+,0.01,Ce3+,0.05,298,558,0.352,0.389,,,,365,,,,348,464,https://doi.org/10.1021/acs.inorgchem.1c00317,,,Inorganic Chemistry,2021
714,Y3Al5O12Ce0.06,Y3Al5O12,Ce3+,0.06,,,298,560,0.43,0.54,54,,,450,,,,,560,https://doi.org/10.1063/1.2367657,mp-3050, icsd-67102 icsd-236589 icsd-280104 icsd-41144 icsd-74607 icsd-41145 icsd-67103 icsd-170157 icsd-20090 icsd-93635 icsd-16825 icsd-170158 icsd-31496 icsd-23848 icsd-93634,Applied Physics Letters,2006
715,YNb0.4V0.6O4Bi0.01,YNb0.4V0.6O4,Bi3+,0.01,,,298,560,0.407,0.479,52.4,,,310,,,,,,https://doi.org/10.1021/acs.chemmater.6b00277,"mp-5387,mp-1095229", icsd-430911 icsd-20335 icsd-100176 icsd-239207 icsd-430907 icsd-430914 icsd-430913 icsd-430912 icsd-430908 icsd-430916 icsd-430909 icsd-430015 icsd-430910 icsd-430919 icsd-430922 icsd-239208 icsd-430917 icsd-239209 icsd-430920 icsd-430921 icsd-430918,Chemistry of Materials,2016
